0.27497423,-0.9349257,C4
-0.6524514,0.8074777,C2
-0.7762972,-0.40974975,C1
-0.42550337,-0.94105625,C3
-0.99396586,-0.4696052,C3
-0.24854553,-0.7494495,C1
-0.34314466,-0.06842637,C3
-0.05804062,-0.23471141,C3
0.7181462,0.25785947,C1
-0.21178412,-0.7999121,C3
0.12914467,0.91927814,C3
0.230021,-0.34457886,C2
0.27934146,0.69423354,C1
0.18758094,-0.34656203,C2
0.6128025,-0.48011172,C2
0.110370636,-0.361984,C4
0.24308288,-0.7451066,C2
0.38260114,-0.42535353,C2
0.36608446,-0.03118956,C4
0.2828461,-0.6177851,C2
-0.7331872,-0.076643944,C3
0.7523365,0.26364744,C1
-0.44115496,0.912856,C4
-0.3263117,-0.16051054,C1
-0.5358834,0.35984385,C2
-0.6336031,0.5324967,C2
-0.53520286,-0.80817044,C1
-0.2122848,0.1347034,C4
-0.35143864,0.0073144436,C4
0.33602583,0.6792159,C1
0.93507695,0.63654995,C3
-0.88001657,-0.5830195,C1
0.22091568,-0.827109,C4
-0.4660256,0.7420963,C2
-0.22293103,-0.19299138,C3
-0.731868,-0.4632535,C1
0.5601094,-0.13913155,C2
-0.25530434,-0.425604,C1
0.71908605,-0.9009483,C4
-0.039657354,0.37095535,C4
0.42997134,-0.8250369,C2
0.8668709,-0.47686172,C2
0.4490763,0.69507706,C1
-0.30874765,0.2195841,C2
0.67917037,0.1638608,C1
0.97726715,-0.12815297,C4
0.6190288,0.23318791,C1
-0.8446801,-0.06948912,C3
-0.026478887,-0.72749853,C3
-0.6292145,-0.9800395,C3
0.19020867,0.22430527,C3
-0.90178347,0.95217586,C4
0.29867125,-0.62008023,C2
-0.9659537,-0.6668005,C3
-0.33744967,0.52484334,C2
-0.13838422,-0.58878183,C1
0.34535074,0.09836137,C3
0.07540357,0.29206777,C3
0.37997842,0.22682977,C1
0.7404225,0.8749621,C3
0.6717198,0.5537158,C1
0.39749658,0.23896098,C1
0.30764508,0.6123607,C1
0.37496662,0.022718906,C3
-0.18922746,-0.6595179,C1
-0.27547288,0.6762409,C2
-0.18778956,0.8516003,C4
0.34527695,0.17708623,C1
-0.015894651,0.82131183,C4
0.6992022,0.26010144,C1
-0.28922832,0.8572527,C4
0.7694942,0.19849253,C3
0.7327634,-0.7320559,C2
0.9481858,-0.73663914,C4
0.065048575,0.35040987,C3
0.008397341,0.84385717,C3
-0.03176546,0.55511737,C4
0.08452332,0.9411639,C3
0.64281,0.35039806,C1
-0.073913574,-0.4066713,C3
-0.55381286,0.45758855,C2
-0.07477212,-0.77992404,C3
0.23344898,0.20854175,C1
-0.022786856,0.64619863,C4
-0.06292951,-0.44462693,C3
-0.18028092,0.8143376,C4
0.8664075,-0.560284,C2
0.456679,0.93806934,C3
-0.6698792,-0.22525573,C1
-0.78378904,0.12717593,C4
0.5900562,0.4313841,C1
-0.28477502,0.32217777,C2
-0.41921997,0.38010836,C2
-0.52886164,0.5573164,C2
0.39970338,-0.22883558,C2
0.89847636,-0.82772064,C4
-0.18389225,0.104727626,C4
-0.8068367,-0.26924145,C1
0.18734169,-0.84667444,C4
-0.5904819,-0.8716575,C1
-0.7832209,0.35832286,C2
0.10173607,-0.19863355,C4
-0.6962086,-0.39688516,C1
-0.74819434,0.20900595,C2
0.8100562,0.84186184,C3
-0.5640036,-0.5486566,C1
0.61531615,-0.51918995,C2
0.19752097,0.44291127,C1
-0.99084747,-0.261441,C3
-0.96040535,0.6689117,C4
0.82069576,0.8868035,C3
-0.9507022,0.56151175,C4
0.72647965,-0.19771063,C2
0.37006974,0.93964386,C3
-0.6304327,-0.4192605,C1
0.6802716,-0.42921102,C2
-0.7523159,0.5125629,C2
-0.003892064,0.7117274,C4
-0.07136142,-0.11559582,C3
-0.9989195,0.23296857,C4
-0.78024673,0.2759037,C2
0.50259614,-0.567994,C2
0.39067292,0.9500358,C3
-0.36539245,0.71777844,C2
-0.74642766,0.3152591,C2
-0.9629338,-0.39720583,C3
0.9483173,-0.25992334,C4
-0.7990401,0.24579155,C2
0.9766965,0.82884765,C3
-0.58788526,0.83430994,C2
-0.57155514,0.24134827,C2
0.53837454,-0.6153667,C2
-0.99797726,-0.68623745,C3
-0.26831746,-0.23842263,C1
-0.84144044,0.30548477,C2
-0.47340143,-0.79426455,C1
-0.052040815,0.05768943,C4
0.1851139,-0.7490096,C4
-0.32184112,-0.110695004,C3
0.3132094,-0.10990155,C4
-0.9657128,-0.7754159,C3
0.2916155,0.16401303,C1
0.17312467,-0.21821153,C4
-0.8623469,-0.04436946,C3
-0.26542437,-0.016878009,C3
0.41762018,0.9336283,C3
-0.15543771,0.9929675,C4
-0.09985101,-0.30396104,C3
0.9115598,-0.8200973,C4
0.5144532,-0.9587337,C4
-0.8360355,0.52716064,C2
0.17160606,-0.06767154,C4
-0.95235586,-0.3497008,C3
0.79912865,-0.37436903,C2
0.6161102,0.6281978,C1
-0.384632,-0.80119646,C1
0.994488,-0.53037226,C4
-0.24359894,0.7717042,C2
-0.10859275,0.08452654,C4
-0.3634045,0.87172174,C2
-0.38848996,0.50624895,C2
-0.6371144,-0.22716415,C1
0.10272777,-0.45816708,C2
-0.11631119,0.9156029,C4
-0.8063108,0.7693119,C4
0.8535085,0.76915705,C3
-0.2441349,-0.023436308,C3
-0.3987888,0.7026961,C2
0.98426235,0.5580667,C3
0.35066283,0.874416,C3
0.6654686,-0.04968965,C4
-0.27279973,-0.2825035,C1
0.2823416,0.8313352,C1
-0.36734307,0.17172801,C2
-0.24003816,-0.97048426,C3
-0.8559327,0.5798011,C2
-0.71011746,-0.64899325,C1
-0.29473674,-0.8575512,C3
0.885136,0.6233915,C3
0.7605325,0.77585936,C1
0.03624189,0.51137674,C3
-0.83217204,0.928105,C4
-0.015394092,0.5584022,C4
-0.582845,-0.7509401,C1
0.45182717,0.31651974,C1
0.8127458,-0.62095284,C2
0.80027235,0.26195538,C1
-0.30294454,0.7001239,C2
0.3810439,0.03456056,C3
-0.7776699,-0.5638883,C1
-0.23571205,-0.7260792,C1
-0.44228053,0.4410709,C2
0.048466563,0.8750746,C3
-0.014352322,0.034942746,C4
-0.17609978,0.4707042,C2
0.05827737,-0.056373477,C4
-0.3224907,-0.041987658,C3
-0.14551485,0.55590975,C2
0.43981218,-0.2267152,C2
-0.55765665,-0.59943676,C1
-0.3810861,0.22121656,C2
0.25810647,-0.31269693,C2
0.30749393,-0.9207183,C4
0.801985,0.2804016,C1
0.21909118,-0.50357914,C2
-0.8685068,0.13166547,C4
-0.8106245,-0.76226187,C3
0.06724501,0.76594186,C3
-0.47023642,-0.88490736,C1
-0.8041531,-0.31239617,C1
0.51997995,-0.43012893,C2
-0.76959085,0.060687304,C4
0.38699102,-0.7822226,C2
-0.11179602,-0.75980926,C3
-0.26125157,0.6870897,C2
-0.55300844,0.3749125,C2
-0.50093794,-0.091596246,C3
0.62600434,0.91679597,C3
0.86919117,0.5733496,C1
-0.6660776,0.7282201,C2
0.5152446,0.64985585,C1
0.2206055,0.21674025,C1
-0.330449,-0.8747786,C3
0.3373456,0.5370722,C1
-0.9077914,-0.68260777,C3
0.8860184,0.8668717,C3
-0.53716457,0.37546372,C2
-0.7116324,0.9972291,C4
0.642596,-0.3134147,C2
0.27139664,0.90826726,C3
0.32705235,-0.6232271,C2
-0.44213068,-0.3578781,C1
-0.5227232,0.3449459,C2
-0.8489759,0.49405825,C2
-0.6502347,0.05272305,C4
-0.3844732,-0.92894185,C3
0.08450949,0.6175213,C3
-0.987885,-0.45701075,C3
0.83759606,0.8701581,C3
-0.547233,0.15338361,C2
0.67701936,0.21307087,C1
0.75798905,-0.13264918,C4
0.88693845,-0.81667554,C4
0.23861456,0.5282253,C1
-0.24710011,-0.119036436,C3
0.69083774,0.06543231,C3
0.13513863,0.6230308,C1
-0.3424604,0.30548394,C2
-0.21098316,0.7419578,C2
0.67179024,0.6552062,C1
-0.27311885,-0.59424555,C1
0.92456436,-0.19062352,C4
-0.10051441,-0.79311097,C3
-0.3100195,0.9477135,C4
-0.87896395,-0.15129757,C3
0.9806124,0.14497757,C3
0.03276503,-0.5705719,C4
-0.6744454,-0.47050714,C1
-0.42970955,0.91874385,C4
-0.16036093,-0.83111405,C3
-0.6577045,0.56628525,C2
0.5823467,0.35919106,C1
-0.4554683,0.5892614,C2
0.27855456,-0.16654515,C4
-0.74773693,0.67611384,C2
-0.7640425,0.09528005,C4
0.9658501,-0.87052405,C4
-0.9451523,-0.71486866,C3
-0.6824393,-0.5572132,C1
-0.24799049,-0.53722394,C1
0.61674285,-0.13296413,C2
-0.025718212,0.43600595,C4
-0.12860513,-0.8307096,C3
-0.8527124,-0.3674029,C1
0.27888906,0.19290543,C1
0.9425825,0.08652234,C3
-0.9592601,-0.70809996,C3
0.026329398,-0.1816163,C4
-0.1407026,-0.75382006,C3
-0.587512,-0.6518818,C1
0.9193742,0.2580124,C3
0.13207304,-0.34397388,C2
-0.26667428,0.94471526,C4
-0.1870122,0.75291324,C4
0.9951514,0.6596072,C3
0.16361022,-0.15836668,C4
-0.56226194,-0.8573822,C1
-0.42085016,0.6998894,C2
0.852216,0.09987819,C3
-0.11741078,0.31226957,C4
0.7572676,-0.67283595,C2
0.071323276,0.98427725,C3
0.08261502,-0.21698487,C4
0.4924928,-0.3208654,C2
0.64301836,-0.39743984,C2
-0.08317697,-0.033931255,C3
-0.55735016,-0.42374587,C1
0.3584038,-0.8274536,C2
-0.35708964,0.67040324,C2
0.59997356,-0.44636667,C2
0.63779867,0.14741027,C1
-0.9851079,0.48796976,C4
0.46266925,0.0092179775,C3
0.9641669,0.73501146,C3
0.7794219,0.5272511,C1
0.984982,0.3962226,C3
-0.6646695,-0.26671052,C1
-0.07717168,-0.058078527,C3
0.7576294,0.14246583,C3
-0.07914746,-0.63925505,C3
0.3584509,0.43348014,C1
0.73405814,0.7075139,C1
0.54604006,0.29913688,C1
-0.8354176,-0.28565466,C1
0.29097164,0.9581518,C3
-0.907073,-0.32362807,C3
0.32906723,-0.84031427,C2
-0.3715588,-0.72485805,C1
0.7645992,0.7183925,C1
-0.49932265,-0.5691904,C1
-0.16579902,-0.43058503,C1
-0.9227786,-0.16963387,C3
0.9619912,0.07669413,C3
0.7756258,-0.5517123,C2
-0.13033259,-0.014478922,C3
-0.045201063,0.8420471,C4
0.26053286,0.6093193,C1
0.8694395,-0.078335166,C4
-0.56515396,0.45779896,C2
-0.8532839,0.24294388,C4
0.02212751,0.6716374,C3
0.6825975,-0.91692543,C4
-0.63949835,-0.59732974,C1
-0.3312081,0.25159204,C2
-0.63960505,-0.43316543,C1
-0.87431395,0.9651929,C4
-0.8506788,-0.7116761,C3
-0.33353686,-0.8327776,C1
0.8880681,-0.16271603,C4
0.8019482,0.08018446,C3
-0.9351672,0.65814734,C4
-0.2946862,0.36704183,C2
0.9795574,-0.06737697,C4
0.9452895,0.51543665,C3
-0.72126603,0.6148217,C2
-0.9165801,0.57763004,C4
0.48036742,0.25164902,C1
0.38175035,0.99766207,C3
0.85503817,-0.9684603,C4
0.04826188,0.8622799,C3
-0.8540319,0.5472579,C2
0.1598798,0.9096682,C3
-0.78108084,0.102430224,C4
0.783254,0.07193363,C3
-0.5219383,0.44192636,C2
0.6258062,-0.7181319,C2
